,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,Adj_Score
6991,1435226.9303522343,127,Men with Guns,1997,5384,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.111410323756711
6992,900087.2974129191,100,American Desi,2001,3929,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, India",2,3.8810743443569162
6993,1296027.8337280892,154,Va Savoir (Who Knows?),2001,4521,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Italy, Germany",3,6.446092399142444
6994,1019439.453558282,93,Sholem Aleichem: Laughing in the Darkness,2011,1144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.976189700044792
6995,826390.7342665798,101,Cold Souls,2009,10333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, France",2,7.530916255965976
6996,1499811.37185264,105,Guantanamera,1995,4494,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cuba, Spain, Germany",3,3.9115109638030097
6997,1839567.270464096,89,American Ninja 3: Blood Hunt,1989,8378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada, South Africa",3,4.311625895954276
6998,2006235.961089192,98,Julia and Julia,1987,5038,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,1,10.294974872841212
6999,1098840.0894085942,93,The Brothers Solomon,2007,11532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.340378041766245
7000,693895.8439939229,111,Starting Out in the Evening,2007,4491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,10.026434883937142
7001,1163269.841133876,108,Heading South,2005,4369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Canada, Belgium",3,8.49737487270215
7002,1013191.0032899879,94,The Wildest Dream,2010,3211,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.7567556174194983
7003,1994083.2144213128,134,The Glass Menagerie,1987,6115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,10.985838161794607
7004,1309083.856998669,112,The Taste of Others,2000,10855,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1,5.406907173550507
7005,1306121.6470277521,115,The Yards,2000,20398,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,23.109321811300834
7006,981529.158549786,98,Looking for Comedy in the Muslim World,2005,4820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.415365517699545
7007,725228.7331848481,103,Alone Yet Not Alone,2013,1290,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.1893940614405984
7008,1042021.2087915268,97,Princess Kaiulani,2009,2617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,5.626614167594208
7009,1799066.9056409204,90,The Blood of Heroes,1989,9603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Australia, USA",2,11.8047170987125
7010,903876.2564870359,90,Paprika,2006,59349,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Japan,1,4.880655887443737
7011,13067472.1916975,109,Pandora's Box,1929,20744,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Germany,1,2.9538768878480957
7012,1035644.7696427108,98,Emma Smith: My Story,2008,1672,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.5534851104779404
7013,927906.942873596,113,Frantz,2016,10005,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,"France, Germany",2,7.651559141666656
7014,898067.286181361,109,Journey to the West: The Demons Strike Back,2017,2259,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,1,6.640542595922353
7015,436117.23364712397,121,The Battle of Algiers,1966,53407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Algeria, Italy",2,3.709840216916802
7016,1382984.8862918182,85,The Castle,1997,16089,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,1,4.0854507795897055
7017,937690.0650857192,153,Ta Ra Rum Pum,2007,5080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"USA, India",2,9.735922020210744
7018,1097710.6671000002,122,Control,2007,58170,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"UK, USA, Australia, Japan, France",5,9.695940117691167
7019,1280771.7678467908,135,The Princess and the Warrior,2000,16070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Germany,1,9.232268017274434
7020,1352468.7335995291,99,Edge of Seventeen,1998,8046,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.321106880701997
7021,950415.98536866,91,Goodbye Solo,2008,6711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.83685048828137
7022,1371432.44827882,108,The Winter Guest,1997,6023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,7.02738968596684
7023,1049590.312657362,100,Duma,2005,8985,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.632273407765931
7024,1441963.8277805091,111,The Crossing Guard,1995,14647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,18.853066401500378
7025,884153.4961727331,95,My Blueberry Nights,2007,49865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Hong Kong, China, France, USA",4,10.930373371594253
7026,2107143.984396225,94,Songwriter,1984,5204,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,15.324772956735446
7027,822984.46561816,80,Wendy and Lucy,2008,15066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.771315327323908
7028,1080577.61519939,180,Inland Empire,2006,49931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"France, Poland, USA",3,14.815455005916782
7029,1425502.807236189,98,Rendezvous in Paris,1995,4432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1,6.408146007522277
7030,1750742.5603612682,88,The Terror Within,1989,5092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1,4.380056418775923
7031,997617.7494382651,81,Sarah Landon and the Paranormal Hour,2007,2183,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,USA,1,1.3040422212816798
7032,1910273.7779685003,110,Tough Guys Don't Dance,1987,5420,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.34531503337531
7033,916055.925201492,93,Song of the Sea,2014,41846,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, Denmark, Belgium, Luxembourg, France",5,8.222006215156645
7034,730294.4292047069,92,The Cove,2009,45610,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.6359654909424615
7035,991343.922232914,151,Anjaana Anjaani,2010,5924,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,India,1,9.849620611344172
7036,1217298.245575258,119,Brigham City,2001,3432,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,4.315223837398103
7037,954184.904694737,120,Paris 36,2008,3905,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"France, Germany, Czech Republic",3,4.727873659567349
7038,1067486.81359656,89,Sharkwater,2006,6157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,2.8778178566769617
7039,1214511.4207029652,106,An American Rhapsody,2001,5948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Hungary",2,10.66705406244797
7040,922063.538495964,106,Generation Iron,2013,7617,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,11.869984746973087
7041,983499.0607225859,129,I Hate Luv Storys,2010,7562,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,4.919415421359742
7042,598290.631379646,97,Mustang,2015,29595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Germany, Turkey, Qatar",4,3.447607153880422
7043,843885.0,100,Like Arrows,2018,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.5287817908452475
7044,2587512.696094965,98,One-Trick Pony,1980,5854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.542963985658888
7045,945668.712681312,109,Higher Ground,2011,3742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.065925501697762
7046,1471629.322156455,91,Street Knight,1993,4117,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,3.515009290172011
7047,3505036.599720045,99,Joseph Andrews,1977,6205,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,6.8242924054491345
7048,1351753.6844298241,101,Children of the Revolution,1996,5226,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Australia,1,12.691931318443123
7049,2039005.49654571,108,Over the Brooklyn Bridge,1984,6136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.17962380037183
7050,257095.187136,120,Innocent Voices,2004,8602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Mexico, USA, Puerto Rico",3,6.315247638206024
7051,1149235.6753127251,167,Chalte Chalte,2003,14760,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,8.869550659639058
7052,729493.381249457,96,Arctic Tale,2007,3218,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.9315423807280885
7053,266589.850791112,91,1945,2017,1869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,1,3.008513713795649
7054,1539941.43793625,158,Until the End of the World,1991,11528,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Germany, France, Australia, USA",4,5.849837976383589
7055,972805.29505152,128,Breakfast on Pluto,2005,21105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, UK",2,14.038469340910844
7056,880829.7434070141,156,Premam,2015,12412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,3.0978750167621554
7057,1832355.9752940545,103,Boyfriends and Girlfriends,1987,7106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1,5.944409331045058
7058,745596.5368819371,85,I.O.U.S.A.,2008,3195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.033324705276604
7059,874245.941106917,101,Sleeping with Other People,2015,34542,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,7.728955238215932
7060,1035780.7656,118,Ballets Russes,2005,2436,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,3.4946283363698036
7061,3403478.5330614904,98,Citizens Band,1977,6315,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.684502831205686
7062,466126.5556121461,124,Dishoom,2016,4955,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,7.862702202662688
7063,876362.0396022991,86,Personal Velocity,2002,5479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,10.99849998724658
7064,923100.0713433728,104,The Boys Are Back,2009,10741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia, UK",2,10.997785481105455
7065,891866.8546499498,104,Bill W.,2012,1001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,2.9108494300667154
7066,1728025.154303744,95,Waxwork,1988,13433,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, West Germany, UK",3,5.000969360937976
7067,1378778.868512225,110,Wild Reeds,1994,7876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,6.279577260424794
7068,1012535.5550811059,110,The Year My Parents Went on Vacation,2006,6912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brazil,1,3.339335629453224
7069,2110604.557232427,106,The Ballad of Gregorio Cortez,1982,5265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,10.587771484673546
7070,930764.287213848,141,13 Assassins,2010,58153,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, UK",2,7.159588141722745
7071,926607.57762588,94,The Tillman Story,2010,5357,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,6.558142412037532
7072,1244219.603486535,118,After Life,1998,10926,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,1,7.104876572926037
7073,1330793.860908864,108,Last Summer in the Hamptons,1995,3568,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.014449985916356
7074,5818033.112648482,105,The Wrecking Crew,1968,8774,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.038182839760905
7075,820033.6908117869,109,Patti Cake$,2017,7467,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,3.0246060775922965
7076,842683.4714827781,123,Operation Mekong,2016,3237,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,"China, Hong Kong",2,6.038066332540704
7077,1441929.030847536,92,Visions of Light,1992,6348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, USA",2,2.9473531563628534
7078,1173394.960799877,120,Chunhyang,2000,3972,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,South Korea,1,3.3521498859285623
7079,1255436.8938252982,96,Kiss or Kill,1997,4186,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Australia,1,5.226331942738788
7080,848680.805726472,124,Labyrinth of Lies,2014,10522,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Germany,1,3.8745123148861955
7081,873978.6223523598,103,Darling Companion,2012,3818,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,20.018683333019432
7082,674629.5462,93,Thin Ice,2011,5274,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.506145744607229
7083,1273892.667047104,99,Prisoner of the Mountains,1996,6833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Russia, Kazakhstan",2,3.745898393618261
7084,1758364.4446200002,93,Beyond Therapy,1987,5326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.823342368695977
7085,758111.9180192731,114,The Last Mistress,2007,4641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"France, Italy",2,7.597661771844474
7086,1237789.130449556,103,Firelight,1997,6741,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,6.671228521994553
7087,886527.0704872891,97,Heaven,2002,24102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, France, Italy, Germany, USA",5,11.824106386863157
7088,1745412.6437298185,101,City on Fire,1987,9280,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hong Kong,1,6.205172900672143
7089,737950.6321002031,93,Up the Yangtze,2007,3199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,3.4535016474911187
7090,860587.23475478,117,Teri Meri Kahaani,2012,4328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,8.877826852783285
7091,824472.1868810252,82,The Wonder of It All,2007,1716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.535804621872302
7092,821830.5051502802,102,31,2016,14434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"UK, USA",2,5.435654062921323
7093,759774.5988,90,Only God Forgives,2013,97986,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denmark, France, USA, Sweden",4,12.956001392120815
7094,830994.7033318559,116,Breakup Buddies,2014,1650,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China,1,5.095041732833918
7095,1206113.501875113,117,Without Limits,1998,9054,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,16.088399575939484
7096,854842.2457517048,140,Rowdy Rathore,2012,19170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,10.070720653569056
7097,1502978.5906285918,115,Listen Up: The Lives of Quincy Jones,1990,4097,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,2.9349974836713355
7098,1175315.379722502,97,New Waterford Girl,1999,4306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,4.626829849788496
7099,1497848.680272384,112,Mindwalk,1990,6465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.821718205416904
7100,1124761.3704,107,Bloody Sunday,2002,23939,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"UK, Ireland",2,6.550681913548479
7101,786291.2523299699,141,Son of Sardaar,2012,8382,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,10.491737187696604
7102,1388075.904861723,102,The Accompanist,1992,4362,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,France,1,6.3072963756005835
7103,667116.5824307591,96,The Ten,2007,17296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,14.362213236531192
7104,852393.3072411229,86,Pariah,2011,6254,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.002066824859485
7105,440924.33449074,100,Palo Alto,2013,24919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.9515341713918275
7106,918845.6862434852,98,Young Adam,2003,14508,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, France",2,17.052513124148376
7107,2352900.78432876,113,A Small Circle of Friends,1980,5716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.879306440475862
7108,1308265.750580736,100,The Sum of Us,1994,8101,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,1,9.04617889720743
7109,739209.111015375,120,The Statement,2003,6587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Canada, France, UK",3,18.386000933534966
7110,1559482.2281027122,99,Strapless,1989,4403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,11.054123849279485
7111,881180.2361227502,103,The Salton Sea,2002,30509,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,15.333351940351708
7112,1303798.833061753,113,Before the Rain,1994,15964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Republic of Macedonia, France, UK",3,4.0809337310463345
7113,660976.683,109,Cosmopolis,2012,41781,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, France, Portugal, Italy",4,14.32911072667451
7114,955609.69937132,113,Provoked: A True Story,2006,3580,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, India",2,9.44461588124109
7115,1691591.1112800003,125,The Hanoi Hilton,1987,5141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,5.312195410730601
7116,1296196.368167007,87,Double Happiness,1994,4349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Canada,1,3.89915561829628
7117,781075.701532427,156,Mubarakan,2017,2904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,7.353119658618502
7118,548224.208128506,123,Coriolanus,2011,30102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,UK,1,14.411675480615411
7119,1292261.9987053121,105,Amateur,1994,8421,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, France",3,11.950012263235719
7120,1078804.0481673072,106,The Devil's Backbone,2001,57598,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Spain, Mexico",2,10.846593073332658
7121,1360948.336829235,92,Love Potion No. 9,1992,15408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,9.78304279267178
7122,823950.3952841099,137,Billu,2009,9852,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,India,1,10.223481027747006
7123,853192.0223957939,105,Middle Men,2009,36020,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,16.16586027716203
7124,937440.0212818049,186,Lakshya,2004,18748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,14.504221466157537
7125,1033687.482095268,103,Alexandra's Project,2003,6599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Australia,1,4.817441964585802
7126,1141402.1142584758,106,Body Shots,1999,7728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.3253446290423025
7127,712047.399907992,90,The Great Buck Howard,2008,14152,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.29127764655793
7128,1208854.773939488,95,Trees Lounge,1996,15078,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.07596420124384
7129,1097195.523843492,100,The Man Who Cried,2000,15968,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,"UK, France",2,8.054527847261745
7130,1597370.2405748481,119,The Girl in a Swing,1988,4737,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2,4.558703431267976
7131,769637.9825400809,110,On Chesil Beach,2017,4337,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UK,1,6.711904507002583
7132,732686.0433386698,124,On the Road,2012,37858,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"France, USA, UK, Brazil, Canada, Argentina",6,13.714740156364783
7133,407710.845306765,98,Party Monster,2003,15634,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Netherlands",2,8.119267613007912
7134,853774.9633000002,122,The Edge of Heaven,2007,29781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Turkey, Italy",3,5.263480133801636
7135,1059013.449189542,121,Charlotte Gray,2001,12146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, Australia, Germany",3,9.086558545169492
7136,1124382.577,90,Forks Over Knives,2011,10497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.7156023866280057
7137,801589.3365410998,152,Satyagraha,2013,5117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,14.26956648361535
7138,1290580.148151756,96,Mother's Boys,1993,6236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,14.019370532391807
7139,910844.430478983,96,The Shape of Things,2003,12279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, France, UK",3,14.248434311139345
7140,1254036.313631707,86,Drop Squad,1994,3843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.709087982637277
7141,1285481.1572362978,101,Bhaji on the Beach,1993,4448,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,4.091885372087105
