Adjusted_BoxOffice,BoxOffice,NLP_Score,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
29.9467714869,21.3,7.827112615744244,Michael Moore,120,Bowling for Columbine,Michael Moore,2002,8.0,132756,8.0,9.5,7.2,Michael Moore, Salvador Allende, Jacobo Arbenz, Mike Bradley,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada, Germany",3
16.562741121226736,15.504419,11.68426848499212,Mike Binder,121,Black or White,Mike Binder,2014,6.6,10284,6.6,4.0,4.5,Kevin Costner, Octavia Spencer, Jillian Estell, Bill Burr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
18.736060058076827,17.262017,9.745343400089569,David E. Talbert,96,Baggage Claim,David E. Talbert,2013,5.1,8093,5.1,1.6,3.4,Paula Patton, Derek Luke, Taye Diggs, Boris Kodjoe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
33.46090700912844,21.567853,19.889012455425405,Spike Lee,136,He Got Game,Spike Lee,1998,6.9,40061,6.9,8.0,6.3,Denzel Washington, Ray Allen, Milla Jovovich, Rosario Dawson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
24.95964816050924,21.520719,8.514137260170331,Sanaa Hamri,100,Just Wright,Michael Elliot,2010,5.9,12012,5.9,4.4,5.1,Queen Latifah, Common, Paula Patton, James Pickens Jr.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,USA,1
23.32343147228061,21.488481,3.429651630778833,Brian Percival,131,The Book Thief,Markus Zusak,2013,7.6,116092,7.6,4.6,5.3,Roger Allam, Sophie Nélisse, Heike Makatsch, Julian Lehmann,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"USA, Germany",2
31.533782548036186,21.471685,13.83882126330101,Roger Christian,118,Battlefield Earth,Corey Mandell,2000,2.4,71383,2.4,0.3,0.9,John Travolta, Barry Pepper, Forest Whitaker, Kim Coates,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
26.132939279803676,21.426088,9.897771250678565,Robert Shaye,90,The Last Mimzy,Bruce Joel Rubin,2007,6.3,19890,6.3,5.4,5.9,Chris O'Neil, Rhiannon Leigh Wryn, Joely Richardson, Timothy Hutton,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
30.851738475253075,21.007274,6.831235814339412,John Ottman,97,Urban Legends: Final Cut,Silvio Horta,2000,4.2,14420,4.2,0.9,1.6,Jennifer Morrison, Matthew Davis, Hart Bochner, Loretta Devine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"USA, France",2
41.528087257769805,21.460601,15.54357798487207,Andrew Bergman,102,The Freshman,Andrew Bergman,1990,6.5,17095,6.5,9.3,5.756892877173304,Marlon Brando, Matthew Broderick, Bruno Kirby, Penelope Ann Miller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
49.522032633267145,21.458229,11.288229967437164,Jeff Kanew,104,Tough Guys,James Orr,1986,6.2,5792,6.2,5.7,5.756892877173304,Burt Lancaster, Kirk Douglas, Charles Durning, Alexis Smith,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
34.57027881902233,21.440752,8.500036382231318,Arlene Sanford,90,A Very Brady Sequel,Sherwood Schwartz,1996,5.6,9040,5.6,5.2,5.6,Shelley Long, Gary Cole, Christopher Daniel Barnes, Christine Taylor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
52.161364220220314,21.435321,11.362312443746696,Bob Clark,111,Rhinestone,Phil Alden Robinson,1984,3.7,6239,3.7,1.5,5.756892877173304,Sylvester Stallone, Dolly Parton, Richard Farnsworth, Ron Leibman,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
41.43694668897802,21.413502,6.9623799317145165,Renny Harlin,104,The Adventures of Ford Fairlane,Daniel Waters,1990,6.3,15875,6.3,2.9,2.4,Andrew Dice Clay, Wayne Newton, Priscilla Presley, Morris Day,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,USA,1
41.43617846022983,21.413105,12.552697069099171,Simon Wincer,119,Quigley Down Under,John Hill,1990,6.9,17279,6.9,5.6,5.756892877173304,Tom Selleck, Laura San Giacomo, Alan Rickman, Chris Haywood,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Australia, USA",2
23.4646722465,21.3,10.904245089329336,Derek Cianfrance,140,The Place Beyond the Pines,Derek Cianfrance,2012,7.3,219645,7.3,8.0,6.8,Ryan Gosling, Craig Van Hook, Eva Mendes, Olga Merediz,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
13.917554424,12.0,2.308233269030045,Colin Strause,92,Skyline,Joshua Cordes,2010,4.4,82411,4.4,1.6,2.6,Eric Balfour, Scottie Thompson, Brittany Daniel, Crystal Reed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
24.038529294194753,21.379315,8.594033383420108,Simon Wells,88,Mars Needs Moms,Simon Wells,2011,5.4,19392,5.4,3.7,4.9,Seth Green, Dan Fogler, Joan Cusack, Elisabeth Harnois,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
29.391093059679353,21.386011,18.227453442238648,Mike Figgis,118,Cold Creek Manor,Richard Jefferies,2003,4.9,19726,4.9,1.2,3.7,Dennis Quaid, Sharon Stone, Stephen Dorff, Juliette Lewis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada, UK",3
65.60222542198781,21.378361,12.584237192776687,John Carpenter,89,The Fog,John Carpenter,1980,6.8,54207,6.8,7.3,5.2,Adrienne Barbeau, Jamie Lee Curtis, Janet Leigh, John Houseman,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
38.52456639590952,21.370057,15.160087444622562,Brian De Palma,91,Raising Cain,Brian De Palma,1992,6.0,11719,6.0,5.7,5.756892877173304,John Lithgow, Lolita Davidovich, Steven Bauer, Frances Sternhagen,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
36.4520491307705,21.355893,16.680548160846048,Mark Rydell,98,Intersection,David Rayfiel,1994,5.3,6830,5.3,1.0,5.756892877173304,Richard Gere, Sharon Stone, Lolita Davidovich, Martin Landau,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
26.74386662047349,21.318194,4.857890395448827,Vondie Curtis-Hall,97,Waist Deep,Vondie Curtis-Hall,2006,5.9,8798,5.9,2.7,3.7,Tyrese Gibson, Shawn Parr, Henry Hunter Hall, Johnny C. Pruitt,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
300.10486421752813,21.333333,4.212886871538403,Leo McCarey,126,The Bells of St. Mary's,Dudley Nichols,1945,7.4,6207,7.4,9.4,5.756892877173304,Bing Crosby, Ingrid Bergman, Henry Travers, William Gargan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
23.949348890099998,21.3,18.919875516947762,Jim Sheridan,84,Dream House,David Loucka,2011,6.0,58080,6.0,0.6,3.5,Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada",2
34.346755300679334,21.302121,10.14279268270402,Hart Bochner,86,High School High,David Zucker,1996,5.5,11748,5.5,1.3,3.3,Jon Lovitz, Tia Carrere, Louise Fletcher, Mekhi Phifer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
50.05341292939863,21.288692,5.239191700128498,Ted Berman,80,The Black Cauldron,Lloyd Alexander,1985,6.5,26337,6.5,5.7,5.9,Grant Bardsley, Susan Sheridan, Freddie Jones, Nigel Hawthorne,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
37.22703799311595,21.274717,8.704533821408555,Steve Barron,88,Coneheads,Tom Davis,1993,5.3,45958,5.3,3.3,4.9,Robert Knott, Jonathan Penner, Whip Hubley, Dan Aykroyd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
34.224349526054276,21.226204,20.727689905276044,Andrew Davis,107,Chain Reaction,Arne Schmidt,1996,5.6,44224,5.6,1.6,5.756892877173304,Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
22.345523167696044,21.20326,16.27174844054334,Dennis Gansel,98,Mechanic: Resurrection,Lewis John Carlino,2016,5.7,63200,5.7,3.3,3.8,Jason Statham, Jessica Alba, Tommy Lee Jones, Michelle Yeoh,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"France, USA",2
28.119786093000002,21.0,6.651262992328906,Joseph Kahn,84,Torque,Matt Johnson,2004,4.0,25448,4.0,2.2,4.1,John Ashker, Max Beesley, Dane Cook, Ice Cube,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
38.22178249960432,21.202099,12.756373901981926,Barnet Kellman,91,Straight Talk,Craig Bolotin,1992,5.7,3029,5.7,3.6,5.756892877173304,Dolly Parton, James Woods, Griffin Dunne, Michael Madsen,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
53.818482168058814,21.192102,21.455920113505552,Philip Kaufman,193,The Right Stuff,Philip Kaufman,1983,7.9,50623,7.9,9.8,9.1,Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
26.5455224721826,21.160089,2.5102800949635564,Chris Robinson,105,ATL,Tina Gordon Chism,2006,6.0,10073,6.0,6.2,6.3,Greg Andrews, Monica, Brandon Bernard Benton, Adam Boyer,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1
24.471699862200012,21.1,13.333634359999545,Paul Haggis,133,The Next Three Days,Paul Haggis,2010,7.4,163381,7.4,5.1,5.2,Russell Crowe, Elizabeth Banks, Michael Buie, Moran Atias,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"USA, France",2
32.08597373987882,21.142914,12.012183866118994,David Koepp,99,Stir of Echoes,Richard Matheson,1999,7.0,68025,7.0,6.7,6.7,Zachary David Cope, Kevin Bacon, Kathryn Erbe, Illeana Douglas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1
38.11490911156351,21.142815,9.978436027055052,Bruce A. Evans,102,Kuffs,Bruce A. Evans,1992,5.9,8889,5.9,2.9,5.756892877173304,Christian Slater, Milla Jovovich, Ric Roman Waugh, Steve Holladay,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
55.41410732996985,21.134374,2.318658971039018,Thomas K. Avildsen,90,Things Are Tough All Over,Tommy Chong,1982,6.0,2725,6.0,5.940134117214773,4.0,Toni Attell, Mike Bacarella, Billy Beck, Don Bovingloh,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
21.790697343789173,21.120616,13.701663230446675,James Franco,104,The Disaster Artist,Scott Neustadter,2017,7.4,98104,7.4,9.1,7.6,Dave Franco, James Franco, Seth Rogen, Ari Graynor,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
33.98057633868436,21.075014,11.501001910194182,Harold Ramis,117,Multiplicity,Chris Miller,1996,6.0,27149,6.0,4.3,5.756892877173304,Michael Keaton, Andie MacDowell, Zack Duhame, Katie Schlossberg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,USA,1
16.717350535898447,15.669178,20.53746881488236,Cameron Crowe,105,Aloha,Cameron Crowe,2015,5.4,50530,5.4,2.0,4.0,Bradley Cooper, Emma Stone, Rachel McAdams, Bill Murray,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
51.24326008807699,21.058033,3.0215708915387243,Lawrence Bassoff,88,Weekend Pass,Lawrence Bassoff,1984,3.7,373,3.7,5.940134117214773,5.756892877173304,D.W. Brown, Peter Ellenstein, Patrick Houser, Chip McAllister,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
0.97724093923509,0.94719,11.974488964104776,Paul Thomas Anderson,130,Phantom Thread,Paul Thomas Anderson,2017,7.5,74468,7.5,9.1,9.0,Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2
81.58951813609153,21.049053,6.546363074690813,Sidney Lumet,134,The Wiz,L. Frank Baum,1978,5.3,12176,5.3,3.9,5.756892877173304,Diana Ross, Michael Jackson, Nipsey Russell, Ted Ross,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
44.99644590941043,21.042667,18.55983700170973,David Seltzer,128,Punchline,David Seltzer,1988,5.8,7189,5.8,5.6,5.756892877173304,Sally Field, Tom Hanks, John Goodman, Mark Rydell,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
28.16902383844884,21.036771,8.14026356848059,William Butler,91,Madhouse,William Butler,2004,5.6,5839,5.6,5.940134117214773,5.756892877173304,Joshua Leonard, Jordan Ladd, Natasha Lyonne, Lance Henriksen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
55.137175417906406,21.028755,11.990618358848767,George A. Romero,120,Creepshow,Stephen King,1982,6.9,36059,6.9,7.4,5.9,Hal Holbrook, Adrienne Barbeau, Fritz Weaver, Leslie Nielsen,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
53.3759573079373,21.017849,14.486528194758144,John Carpenter,110,Christine,Stephen King,1983,6.7,60670,6.7,6.9,5.7,Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
27.98695759675869,20.900803,14.464407940489814,John Moore,113,Flight of the Phoenix,Lukas Heller,2004,6.1,48974,6.1,3.0,4.7,Dennis Quaid, Tyrese Gibson, Giovanni Ribisi, Miranda Otto,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
35.855438273206445,21.006361,10.249197021446022,Charles Haid,108,Iron Will,John Michael Hayes,1994,6.5,6422,6.5,6.2,5.756892877173304,Mackenzie Astin, Kevin Spacey, David Ogden Stiers, August Schellenberg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
26.281523594434677,20.949649,10.420284550270887,Michael Mayer,95,Flicka,Mark Rosenthal,2006,6.2,6809,6.2,5.4,5.7,Tim McGraw, Maria Bello, Alison Lohman, Ryan Kwanten,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2
28.860592761,21.0,16.078607977159912,Joe Dante,91,Looney Tunes: Back in Action,Larry Doyle,2003,5.7,28881,5.7,5.6,6.4,Brendan Fraser, Jenna Elfman, Steve Martin, Timothy Dalton,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Germany, USA",2
35.81480758745104,20.982557,16.822120235352788,Ben Stiller,99,Reality Bites,Helen Childress,1994,6.6,40852,6.6,6.6,6.7,Winona Ryder, Ethan Hawke, Janeane Garofalo, Steve Zahn,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
107.61042622985201,20.972,9.277424508879946,Guy Hamilton,125,The Man with the Golden Gun,Richard Maibaum,1974,6.8,83885,6.8,4.5,4.3,Roger Moore, Christopher Lee, Britt Ekland, Maud Adams,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA, Thailand",3
49.2962221387626,20.966644,18.863592258845657,James Ivory,117,A Room with a View,E.M. Forster,1985,7.4,34764,7.4,10.0,8.0,Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1
58.31422315089786,20.959585,10.702281102919727,Jean-Jacques Annaud,100,Quest for Fire,Gérard Brach,1981,7.4,18553,7.4,8.4,7.9,Everett McGill, Ron Perlman, Nicholas Kadi, Rae Dawn Chong,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, France",2
72.89499575596948,20.931111,7.471732536471852,Vincent McEveety,88,The Apple Dumpling Gang Rides Again,Don Tait,1979,6.0,1995,6.0,5.940134117214773,5.756892877173304,Tim Conway, Don Knotts, Tim Matheson, Kenneth Mars,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1
24.610250404688426,20.875468,8.266362202126881,Robert Rodriguez,89,Shorts,Robert Rodriguez,2009,4.8,6082,4.8,4.6,5.3,Jimmy Bennett, Jake Short, Kat Dennings, Trevor Gagnon,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, United Arab Emirates",2
36.5984097555181,20.915465,14.343001209146928,Annabel Jankel,104,Super Mario Bros.,Parker Bennett,1993,4.0,44310,4.0,1.4,5.756892877173304,Bob Hoskins, John Leguizamo, Dennis Hopper, Samantha Mathis,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"UK, USA",2
20.877013,20.877013,5.571737878037447,Babak Najafi,89,Proud Mary,John Stuart Newman,2018,4.9,5454,4.9,2.8,3.5,Taraji P. Henson, Billy Brown, Jahi Di'Allo Winston, Neal McDonough,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
35.59114423092928,20.851521,7.736137955954287,Doug McHenry,119,Jason's Lyric,Bobby Smith Jr.,1994,6.6,3049,6.6,6.4,5.756892877173304,Allen Payne, Jada Pinkett Smith, Bokeem Woodbine, Anthony 'Treach' Criss,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
33.587137152608,20.831,16.949702973032654,James Foley,97,Fear,Christopher Crowe,1996,6.2,36174,6.2,3.9,5.1,Mark Wahlberg, Reese Witherspoon, William Petersen, Amy Brenneman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
24.127515261905874,20.803237,20.447140829643388,Lisa Cholodenko,106,The Kids Are All Right,Lisa Cholodenko,2010,7.0,119064,7.0,9.3,8.6,Julianne Moore, Annette Bening, Mark Ruffalo, Mia Wasikowska,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
21.93111538313395,20.810036,12.505652508415006,Gary Ross,139,Free State of Jones,Gary Ross,2016,6.9,41823,6.9,4.6,5.3,Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,USA,1
21.41655310983055,20.757977,13.363397859210426,Baran bo Odar,95,Sleepless,Andrea Berloff,2017,5.6,23397,5.6,2.4,3.4,Jamie Foxx, Michelle Monaghan, Scoot McNairy, Dermot Mulroney,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
29.04854830411227,20.661128,5.7938857140170885,Niki Caro,101,Whale Rider,Niki Caro,2002,7.6,36982,7.6,9.1,8.0,Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Zealand, Germany",2
21.864697204674705,20.747013,3.3768538717902588,Adam Wingard,89,Blair Witch,Simon Barrett,2016,5.0,34687,5.0,3.6,4.7,James Allen McCune, Callie Hernandez, Corbin Reid, Brandon Scott,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Canada, USA",2
21.893744026227054,20.774575,2.951646184783032,Harold Cronk,120,God's Not Dead 2,Chuck Konzelman,2016,4.4,9768,4.4,0.8,2.2,Maria Canals-Barrera, Pat Boone, Robin Givens, Melissa Joan Hart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
52.737937599909856,20.766616,16.94184156453169,David Cronenberg,103,The Dead Zone,Jeffrey Boam,1983,7.2,52662,7.2,9.0,6.9,Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Canada",2
21.39536454452784,20.73744,6.2252818209431435,David Bowers,91,Diary of a Wimpy Kid: The Long Haul,Jeff Kinney,2017,4.4,5048,4.4,1.9,3.9,Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charlie Wright,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
27.34609963747463,20.422207,14.414007202168445,Nick Hurran,111,Little Black Book,Melissa Carter,2004,5.3,16354,5.3,2.1,3.6,Brittany Murphy, Holly Hunter, Kathy Bates, Ron Livingston,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
24.119329007717617,20.536106,12.190997971991516,Callie Khouri,104,Mad Money,Glenn Gers,2008,5.8,18668,5.8,2.2,4.1,Diane Keaton, Ted Danson, Katie Holmes, Adam Rothenberg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
96.97913074400562,20.642922,15.095006476405622,George Roy Hill,107,The Great Waldo Pepper,George Roy Hill,1975,6.6,4608,6.6,7.1,5.756892877173304,Robert Redford, Bo Svenson, Bo Brundin, Susan Sarandon,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
52.32803584729938,20.605209,6.664153806484348,Bob Clark,94,A Christmas Story,Jean Shepherd,1983,8.0,117186,8.0,8.9,7.7,Melinda Dillon, Darren McGavin, Scott Schwartz, Jean Shepherd,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
47.54995608428522,20.603715,11.368326223536586,Robert Mandel,109,F/X,Robert T. Megginson,1986,6.7,15449,6.7,8.8,7.1,Bryan Brown, Brian Dennehy, Diane Venora, Cliff De Young,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
21.701178416776063,20.591853,4.756911522411519,Peter Atencio,100,Keanu,Jordan Peele,2016,6.3,39460,6.3,7.8,6.3,Jordan Peele, Keegan-Michael Key, Tiffany Haddish, Method Man,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
25.03307100140357,20.524319,8.668947726566419,David S. Goyer,102,The Invisible,Mick Davis,2007,6.3,33071,6.3,2.0,3.6,Justin Chatwin, Margarita Levieva, Marcia Gay Harden, Chris Marquette,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada",2
24.154143975418457,20.488579,11.883162386388106,Mark Neveldine,95,Gamer,Mark Neveldine,2009,5.8,122475,5.8,2.8,2.7,Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
49.7839488422451,20.45834,10.017057605058305,Jim Abrahams,90,Top Secret!,Jim Abrahams,1984,7.2,52832,7.2,7.7,6.8,Val Kilmer, Lucy Gutteridge, Peter Cushing, Jeremy Kemp,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"UK, USA",2
28.014294359074025,20.384203,11.575041809181814,Andrew Fleming,98,The In-Laws,Andrew Bergman,2003,5.7,15116,5.7,3.4,4.6,Michael Douglas, Michael Bodnar, Vladimir Radian, Robin Tunney,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany, Canada",3
79.16771600588066,20.424259,4.581891820720765,Édouard Molinaro,97,La Cage aux Folles,Jean Poiret,1978,7.3,8622,7.3,10.0,5.756892877173304,Ugo Tognazzi, Michel Serrault, Claire Maurier, Rémi Laurent,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Italy",2
45.44914914587099,20.419446,12.289469528583266,Frank Perry,96,Hello Again,Susan Isaacs,1987,5.1,2503,5.1,1.1,5.756892877173304,Shelley Long, Judith Ivey, Gabriel Byrne, Corbin Bernsen,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
264.77741002728135,20.408163,5.520536871181282,King Vidor,129,Duel in the Sun,David O. Selznick,1946,6.9,7209,6.9,8.0,5.756892877173304,Jennifer Jones, Joseph Cotten, Gregory Peck, Lionel Barrymore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,USA,1
21.789104023886992,20.396829,9.590344812343279,Camille Delamarre,90,Brick Mansions,Luc Besson,2014,5.7,36640,5.7,2.6,4.0,Paul Walker, David Belle, RZA, Goûchy Boy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"France, Canada, USA",3
79.03073635261973,20.38892,18.027341874543602,Norman Jewison,145,F.I.S.T.,Joe Eszterhas,1978,6.4,6056,6.4,8.0,5.756892877173304,Sylvester Stallone, Rod Steiger, Peter Boyle, Melinda Dillon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
78.99023047026378,20.37847,3.2060359580849616,Michael Schultz,113,Sgt. Pepper's Lonely Hearts Club Band,Henry Edwards,1978,4.0,5422,4.0,1.5,5.756892877173304,Peter Frampton, Barry Gibb, Robin Gibb, Maurice Gibb,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1
