,BoxOffice,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
15,303149559.29897153,Steven Spielberg,116,War of the Worlds,Josh Friedman,2005,6.5,379003,6.5,7.5,7.3,Tom Cruise,Dakota Fanning,Miranda Otto,Justin Chatwin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
16,277354895.2206,Paul Greengrass,115,The Bourne Ultimatum,Tony Gilroy,2007,8.0,571608,8.0,9.2,8.5,Matt Damon,Julia Stiles,David Strathairn,Scott Glenn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Germany, France, Spain",4
17,323054975.62746674,Brett Ratner,90,Rush Hour 2,Ross LaManna,2001,6.6,183088,6.6,5.2,4.8,Jackie Chan,Chris Tucker,John Lone,Ziyi Zhang,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Hong Kong",2
18,88375665.53828387,Gary Trousdale,84,Beauty and the Beast,Linda Woolverton,1991,8.0,380739,8.0,9.4,9.5,Robby Benson,Jesse Corti,Rex Everhart,Angela Lansbury,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1
19,264880769.7715217,Tim Hill,92,Alvin and the Chipmunks,Jon Vitti,2007,5.2,68175,5.2,2.7,3.9,Jason Lee,David Cross,Cameron Richardson,Jane Lynch,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
20,312681439.68983525,Jay Roach,95,Austin Powers: The Spy Who Shagged Me,Mike Myers,1999,6.6,201504,6.6,5.1,5.9,Mike Myers,Heather Graham,Michael York,Robert Wagner,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
21,312733437.25827366,Michael Bay,151,Armageddon,Jonathan Hensleigh,1998,6.6,363243,6.6,3.8,4.2,Bruce Willis,Billy Bob Thornton,Ben Affleck,Liv Tyler,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
22,251027254.5018,Bryan Singer,154,Superman Returns,Michael Dougherty,2006,6.1,258590,6.1,7.5,7.2,Brandon Routh,Kate Bosworth,Kevin Spacey,James Marsden,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
23,224854355.34272212,Catherine Hardwicke,122,Twilight,Melissa Rosenberg,2008,5.2,384735,5.2,4.9,5.6,Kristen Stewart,Sarah Clarke,Matt Bushell,Billy Burke,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
24,217995294.0924,Robert Zemeckis,100,The Polar Express,Chris Van Allsburg,2004,6.6,148683,6.6,5.6,6.1,Tom Hanks,Leslie Zemeckis,Eddie Deezen,Nona Gaye,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1
25,241077973.1934,Doug Liman,120,Mr. & Mrs. Smith,Simon Kinberg,2005,6.5,404116,6.5,5.9,5.5,Brad Pitt,Angelina Jolie,Vince Vaughn,Adam Brody,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
26,258787435.88414064,Joe Johnston,92,Jurassic Park III,Michael Crichton,2001,5.9,264299,5.9,5.0,4.2,Sam Neill,William H. Macy,Téa Leoni,Alessandro Nivola,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1
27,147233730.87115526,Peyton Reed,117,Ant-Man,Edgar Wright,2015,7.3,458735,7.3,8.2,6.4,Paul Rudd,Michael Douglas,Evangeline Lilly,Corey Stoll,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
28,211893737.8780021,Gavin Hood,107,X-Men Origins: Wolverine,David Benioff,2009,6.6,423789,6.6,3.7,4.0,Hugh Jackman,Liev Schreiber,Danny Huston,Will.i.am,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"USA, UK",2
29,414949958.36809474,Tony Scott,110,Top Gun,Jim Cash,1986,6.9,258456,6.9,5.4,5.0,Tom Cruise,Kelly McGillis,Val Kilmer,Anthony Edwards,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
30,229911145.6653609,Andy Tennant,118,Hitch,Kevin Bisch,2005,6.6,273536,6.6,6.8,5.8,Will Smith,Eva Mendes,Kevin James,Amber Valletta,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
31,345231294.5400302,Garry Marshall,119,Pretty Woman,J.F. Lawton,1990,7.0,253329,7.0,6.2,5.1,Richard Gere,Julia Roberts,Ralph Bellamy,Jason Alexander,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
32,248009882.1732,Chris Wedge,81,Ice Age,Michael J. Wilson,2002,7.5,386241,7.5,7.7,6.0,Ray Romano,John Leguizamo,Denis Leary,Goran Visnjic,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
33,231620902.48440483,Jon Turteltaub,131,National Treasure,Jim Kouf,2004,6.9,281572,6.9,4.5,3.9,Nicolas Cage,Diane Kruger,Justin Bartha,Sean Bean,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1
34,243889801.46198508,Ron Howard,135,A Beautiful Mind,Akiva Goldsman,2001,8.2,743358,8.2,7.5,7.2,Russell Crowe,Ed Harris,Jennifer Connelly,Christopher Plummer,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
35,234084515.98795512,Ridley Scott,131,Hannibal,Thomas Harris,2001,6.8,233087,6.8,3.9,5.7,Anthony Hopkins,Julianne Moore,Gary Oldman,Ray Liotta,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK",2
36,231138461.6172,Steven Spielberg,141,Catch Me If You Can,Jeff Nathanson,2002,8.1,683263,8.1,9.6,7.5,Leonardo DiCaprio,Tom Hanks,Christopher Walken,Martin Sheen,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
37,293542528.26558614,Tim Burton,126,Batman Returns,Bob Kane,1992,7.0,249416,7.0,8.0,6.8,Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2
38,252569768.75188053,John Lasseter,95,A Bug's Life,John Lasseter,1998,7.2,243619,7.2,9.2,7.7,Dave Foley,Kevin Spacey,Julia Louis-Dreyfus,Hayden Panettiere,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
39,187888360.2422956,Dennis Dugan,102,Grown Ups,Adam Sandler,2010,6.0,205818,6.0,1.0,3.0,Adam Sandler,Kevin James,Chris Rock,David Spade,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
40,277081978.31523997,Sydney Pollack,154,The Firm,John Grisham,1993,6.8,106087,6.8,7.6,5.8,Tom Cruise,Jeanne Tripplehorn,Gene Hackman,Hal Holbrook,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1
41,235809249.7338,Stephen Sommers,124,The Mummy,Stephen Sommers,1999,7.0,360308,7.0,5.8,4.8,Brendan Fraser,Rachel Weisz,John Hannah,Arnold Vosloo,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
42,179221185.66978672,Michael Patrick King,145,Sex and the City,Michael Patrick King,2008,5.6,108929,5.6,5.0,5.3,Sarah Jessica Parker,Kim Cattrall,Kristin Davis,Cynthia Nixon,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
43,353652809.1462773,George P. Cosmatos,96,Rambo: First Blood Part II,David Morrell,1985,6.4,138380,6.4,3.4,4.7,Sylvester Stallone,Richard Crenna,Charles Napier,Steven Berkoff,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"USA, Mexico",2
44,160415113.33926427,Sean Anders,96,Daddy's Home,Brian Burns,2015,6.1,91857,6.1,3.1,4.2,Will Ferrell,Mark Wahlberg,Linda Cardellini,Thomas Haden Church,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
45,167796949.40980303,Chris Miller,90,Puss in Boots,Tom Wheeler,2011,6.6,130658,6.6,8.4,6.5,Antonio Banderas,Salma Hayek,Zach Galifianakis,Billy Bob Thornton,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
46,300263828.1475608,Richard Donner,114,Lethal Weapon 2,Jeffrey Boam,1989,7.2,149047,7.2,8.3,7.0,Mel Gibson,Danny Glover,Joe Pesci,Joss Ackland,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
47,223648165.3809797,Betty Thomas,85,Doctor Dolittle,Hugh Lofting,1998,5.4,87217,5.4,4.3,4.6,Eddie Murphy,Ossie Davis,Oliver Platt,Peter Boyle,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
48,168778302.99396312,Phyllida Lloyd,108,Mamma Mia!,Catherine Johnson,2008,6.4,183938,6.4,5.5,5.1,Amanda Seyfried,Stellan Skarsgård,Pierce Brosnan,Nancy Baldwin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"USA, UK, Germany",3
49,219040834.85799283,Brett Ratner,98,Rush Hour,Ross LaManna,1998,7.0,216507,7.0,6.0,6.0,Ken Leung,Jackie Chan,Tom Wilkinson,Tzi Ma,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
50,212514278.22183323,Rob Minkoff,84,Stuart Little,E.B. White,1999,5.9,113246,5.9,6.7,6.1,Michael J. Fox,Geena Davis,Hugh Laurie,Jonathan Lipnicki,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA",2
51,319705561.93779707,Oliver Stone,120,Platoon,Oliver Stone,1986,8.1,346469,8.1,8.8,9.2,Tom Berenger,Keith David,Willem Dafoe,Forest Whitaker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1
52,218148093.95224223,Gus Van Sant,126,Good Will Hunting,Matt Damon,1997,8.3,740127,8.3,9.7,7.0,Matt Damon,Ben Affleck,Stellan Skarsgård,John Mighton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
53,145560897.67760462,M. Night Shyamalan,117,Split,M. Night Shyamalan,2016,7.3,292447,7.3,7.6,6.2,James McAvoy,Anya Taylor-Joy,Betty Buckley,Haley Lu Richardson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1
54,157989703.89023468,Louis Leterrier,112,The Incredible Hulk,Zak Penn,2008,6.8,383204,6.8,6.7,6.1,Edward Norton,Liv Tyler,Tim Roth,William Hurt,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
55,157726490.26911685,Timur Bekmambetov,110,Wanted,Michael Brandt,2008,6.7,334067,6.7,7.1,6.4,James McAvoy,Morgan Freeman,Angelina Jolie,Terence Stamp,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Germany",2
56,520250645.6609358,Richard Donner,143,Superman,Jerry Siegel,1978,7.3,149116,7.3,9.4,8.0,Marlon Brando,Gene Hackman,Christopher Reeve,Ned Beatty,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, UK, Switzerland, Canada, Panama",5
57,177422459.87249997,Wolfgang Petersen,163,Troy,Homer,2004,7.2,438155,7.2,5.4,5.6,Julian Glover,Brian Cox,Nathan Jones,Adoni Maropis,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Malta, UK",3
58,157237814.64430696,Ron Howard,138,Angels & Demons,David Koepp,2009,6.7,246783,6.7,3.6,4.8,Tom Hanks,Ewan McGregor,Ayelet Zurer,Stellan Skarsgård,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Italy",2
59,152972252.8150682,Peter Segal,110,Get Smart,Tom J. Astle,2008,6.5,187290,6.5,5.0,5.4,Steve Carell,Anne Hathaway,Dwayne Johnson,Alan Arkin,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
60,180776846.6601227,Gore Verbinski,115,The Ring,Ehren Kruger,2002,7.1,292405,7.1,7.1,5.7,Naomi Watts,Martin Henderson,David Dorfman,Brian Cox,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"USA, Japan",2
61,188099410.85880128,Ang Lee,120,"Crouching Tiger, Hidden Dragon",Du Lu Wang,2000,7.9,238435,7.9,9.7,9.3,Yun-Fat Chow,Michelle Yeoh,Ziyi Zhang,Chen Chang,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Taiwan, Hong Kong, USA, China",4
62,192646657.4696125,Michael Apted,128,The World Is Not Enough,Neal Purvis,1999,6.4,174926,6.4,5.1,5.7,Pierce Brosnan,Sophie Marceau,Robert Carlyle,Denise Richards,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, USA",2
63,115928972.08407882,Luc Besson,89,Lucy,Luc Besson,2014,6.4,388684,6.4,6.6,6.1,Scarlett Johansson,Morgan Freeman,Min-sik Choi,Amr Waked,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"France, Taiwan, Germany",3
64,167918128.84044564,Steven Soderbergh,125,Ocean's Twelve,George Nolfi,2004,6.5,324864,6.5,5.5,5.8,Brad Pitt,Catherine Zeta-Jones,George Clooney,Ed Kross,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
65,206956615.60744783,Jan de Bont,116,Speed,Graham Yost,1994,7.2,297542,7.2,9.3,7.8,Keanu Reeves,Dennis Hopper,Sandra Bullock,Joe Morton,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
66,161724699.08715224,Peter Segal,99,50 First Dates,George Wing,2004,6.8,298837,6.8,4.4,4.8,Adam Sandler,Drew Barrymore,Rob Schneider,Sean Astin,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
67,142085581.31834662,Quentin Tarantino,153,Inglourious Basterds,Quentin Tarantino,2009,8.3,1070175,8.3,8.8,6.9,Brad Pitt,Mélanie Laurent,Christoph Waltz,Eli Roth,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Germany, USA",2
68,204721595.04836527,Chuck Russell,101,The Mask,Michael Fallon,1994,6.9,307386,6.9,7.7,5.6,Jim Carrey,Peter Riegert,Peter Greene,Amy Yasbeck,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
69,521415289.6252983,John G. Avildsen,120,Rocky,Sylvester Stallone,1976,8.1,460052,8.1,9.3,7.0,Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
70,152879059.31491467,M. Night Shyamalan,108,The Village,M. Night Shyamalan,2004,6.5,221907,6.5,4.3,4.4,Bryce Dallas Howard,Joaquin Phoenix,Adrien Brody,William Hurt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1
71,3403541.072419407,Roland Emmerich,165,The Patriot,Robert Rodat,2000,7.2,233922,7.2,6.1,6.3,Mel Gibson,Heath Ledger,Joely Richardson,Jason Isaacs,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"USA, Germany",2
72,132866990.96649183,Nancy Meyers,120,It's Complicated,Nancy Meyers,2009,6.6,79373,6.6,5.7,5.7,Meryl Streep,Steve Martin,Alec Baldwin,John Krasinski,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Japan",2
73,161008772.71492547,Robert Rodriguez,88,Spy Kids,Robert Rodriguez,2001,5.5,98763,5.5,9.3,7.1,Antonio Banderas,Carla Gugino,Alexa PenaVega,Daryl Sabara,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
74,147529615.48237914,Takashi Shimizu,91,The Grudge,Stephen Susco,2004,5.9,130566,5.9,3.9,4.9,Sarah Michelle Gellar,Jason Behr,William Mapother,Clea DuVall,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Japan",2
75,142850658.50075433,Dean Parisot,90,Fun with Dick and Jane,Judd Apatow,2005,6.1,123886,6.1,2.9,4.7,Jim Carrey,Téa Leoni,Alec Baldwin,Richard Jenkins,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
76,151422604.0479202,Mark Waters,97,Freaky Friday,Mary Rodgers,2003,6.2,114090,6.2,8.8,7.0,Jamie Lee Curtis,Lindsay Lohan,Mark Harmon,Harold Gould,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1
77,151178954.6779482,David Zucker,84,Scary Movie 3,Craig Mazin,2003,5.5,127274,5.5,3.6,4.9,Pamela Anderson,Jenny McCarthy,Marny Eng,Charlie Sheen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
78,141440366.59955844,Judd Apatow,116,The 40-Year-Old Virgin,Judd Apatow,2005,7.1,353562,7.1,8.5,7.3,Steve Carell,Catherine Keener,Paul Rudd,Romany Malco,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
79,175370303.61723018,Joel Schumacher,149,A Time to Kill,John Grisham,1996,7.4,118966,7.4,6.5,5.4,Matthew McConaughey,Sandra Bullock,Samuel L. Jackson,Kevin Spacey,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
80,124042902.64966206,Darren Aronofsky,108,Black Swan,Mark Heyman,2010,8.0,629744,8.0,8.5,7.9,Natalie Portman,Mila Kunis,Vincent Cassel,Barbara Hershey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
81,186555977.45405048,Adrian Lyne,117,Indecent Proposal,Jack Engelhard,1993,5.9,58454,5.9,3.5,3.5,Robert Redford,Demi Moore,Woody Harrelson,Seymour Cassel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
82,693798317.0062009,Arthur Hiller,100,Love Story,Erich Segal,1970,6.9,32941,6.9,5.8,8.4,Ali MacGraw,Ryan O'Neal,John Marley,Ray Milland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
83,145672214.77344137,F. Gary Gray,111,The Italian Job,Troy Kennedy-Martin,2003,7.0,317691,7.0,7.3,6.8,Mark Wahlberg,Charlize Theron,Donald Sutherland,Jason Statham,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, France, UK, Italy",4
84,170086905.5388751,Hugh Wilson,103,The First Wives Club,Olivia Goldsmith,1996,6.3,40299,6.3,4.1,5.8,Goldie Hawn,Bette Midler,Diane Keaton,Maggie Smith,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
85,122033449.02844648,Ridley Scott,140,Robin Hood,Brian Helgeland,2010,6.7,235238,6.7,4.3,5.3,Russell Crowe,Cate Blanchett,Max von Sydow,William Hurt,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK",2
86,146295622.20368248,Sam Mendes,117,Road to Perdition,Max Allan Collins,2002,7.7,226027,7.7,8.1,7.2,Tyler Hoechlin,Rob Maxey,Liam Aiken,Jennifer Jason Leigh,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
87,200743253.43161985,Warren Beatty,105,Dick Tracy,Chester Gould,1990,6.1,56298,6.1,6.4,5.7568928771733034,Warren Beatty,Charlie Korsmo,Michael Donovan O'Donnell,Jim Wilkey,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,USA,1
88,129590781.5594,Bill Condon,130,Dreamgirls,Tom Eyen,2006,6.5,64690,6.5,7.9,7.6,Jamie Foxx,Beyoncé,Eddie Murphy,Danny Glover,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,USA,1
89,316960063.72751546,Colin Higgins,109,9 to 5,Patricia Resnick,1980,6.8,28690,6.8,8.2,5.8,Jane Fonda,Lily Tomlin,Dolly Parton,Dabney Coleman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
90,179033065.54347742,Wolfgang Petersen,128,In the Line of Fire,Jeff Maguire,1993,7.2,86167,7.2,9.6,7.4,Clint Eastwood,John Malkovich,Rene Russo,Dylan McDermott,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
91,119390203.27450596,Eric Brevig,93,Journey to the Center of the Earth,Michael D. Weiss,2008,5.8,102378,5.8,6.1,5.7,Brendan Fraser,Josh Hutcherson,Anita Briem,Seth Meyers,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
92,521573815.1328139,H.B. Halicki,105,Gone in 60 Seconds,H.B. Halicki,1974,6.5,13585,6.5,4.3,5.7568928771733034,H.B. Halicki,Marion Busia,Jerry Daugirda,James McIntyre,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
93,173472873.27983433,Richard Donner,127,Maverick,Roy Huggins,1994,7.0,95916,7.0,6.6,6.2,Mel Gibson,Jodie Foster,James Garner,Graham Greene,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,USA,1
94,188587033.7231789,Joseph Ruben,99,Sleeping with the Enemy,Nancy Price,1991,6.2,46656,6.2,2.4,4.8,Julia Roberts,Patrick Bergin,Kevin Anderson,Elizabeth Lawrence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
95,163325233.25066042,Chuck Russell,115,Eraser,Tony Puryear,1996,6.1,97246,6.1,3.5,5.6,Arnold Schwarzenegger,James Caan,Vanessa Williams,James Coburn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1
96,182360149.2215111,Clint Eastwood,130,Unforgiven,David Webb Peoples,1992,8.2,333306,8.2,9.6,8.5,Clint Eastwood,Gene Hackman,Morgan Freeman,Richard Harris,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1
97,138045568.1286632,Bo Welch,82,The Cat in the Hat,Dr. Seuss,2003,3.8,45168,3.8,1.0,1.9,Mike Myers,Alec Baldwin,Kelly Preston,Dakota Fanning,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
98,153383661.25984854,Tim Burton,105,Sleepy Hollow,Washington Irving,1999,7.4,302104,7.4,6.8,6.5,Johnny Depp,Christina Ricci,Miranda Richardson,Michael Gambon,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Germany, USA",2
99,159033671.3986993,Robert Zemeckis,150,Contact,James V. Hart,1997,7.4,231681,7.4,6.3,6.2,Jena Malone,David Morse,Jodie Foster,Geoffrey Blake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,USA,1
100,143724092.09027842,Cameron Crowe,136,Vanilla Sky,Alejandro Amenábar,2001,6.9,229864,6.9,4.2,4.5,Tom Cruise,Penélope Cruz,Cameron Diaz,Kurt Russell,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"USA, Spain",2
101,105915563.10040088,Denis Villeneuve,116,Arrival,Eric Heisserer,2016,7.9,477184,7.9,9.4,8.1,Amy Adams,Jeremy Renner,Forest Whitaker,Michael Stuhlbarg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"USA, Canada",2
102,100478608.0,Ava DuVernay,109,A Wrinkle in Time,Jennifer Lee,2018,4.2,28847,4.2,4.2,5.3,Storm Reid,Oprah Winfrey,Reese Witherspoon,Mindy Kaling,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
103,122321180.57016912,Tom Shadyac,96,Evan Almighty,Steve Oedekerk,2007,5.4,129339,5.4,2.3,3.7,Steve Carell,Morgan Freeman,Lauren Graham,Johnny Simmons,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
104,161460195.03824,Gary Trousdale,91,The Hunchback of Notre Dame,Tab Murphy,1996,6.9,125391,6.9,7.4,7.4,Jason Alexander,Mary Kay Bergman,Corey Burton,Jim Cummings,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1
105,156184204.49331567,Ron Clements,93,Hercules,Ron Clements,1997,7.3,176783,7.3,8.3,7.4,Tate Donovan,Josh Keaton,Roger Bart,Danny DeVito,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1
106,231515050.66701388,Steven Spielberg,154,The Color Purple,Menno Meyjes,1985,7.8,74013,7.8,8.5,7.8,Danny Glover,Whoopi Goldberg,Margaret Avery,Oprah Winfrey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
107,119151559.31409566,Stephen J. Anderson,95,Meet the Robinsons,Jon Bernstein,2007,6.9,79174,6.9,6.7,6.1,Angela Bassett,Daniel Hansen,Jordan Fry,Matthew Josten,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
