,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W
5696,6110115.6751150675,121,Lantana,2001,19882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Australia, Germany",2,0.9250852751155637,0.7498109200012629
5697,7447528.046076353,80,Joe's Apartment,1996,14678,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,USA,1,0.3683100192241319,0.2979537074251641
5698,10272532.018803392,85,Leonard Part 6,1987,11783,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,1.0974462841241686,0.19515780924332043
5699,7154837.135165304,97,Little Voice,1998,17651,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,UK,1,1.2654055613917368,0.3959318496525466
5700,9402360.951680778,97,The January Man,1989,9781,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,1.8095621302764375,1.6135126714381056
5701,9400099.603146443,96,Longtime Companion,1989,8716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.8813107626912559,0.9508794945570286
5702,5592086.966263833,139,Love in the Time of Cholera,2007,22438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.1035674191971108,1.9388736172106789
5703,5610521.1874,157,"Lust, Caution",2007,35283,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"USA, China, Taiwan",3,3.5851572729458865,0.3942879602947073
5704,8545765.91160633,107,Dutch,1991,14318,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.8039230749888706,3.7196640379555346
5705,7252524.773861579,107,Les Boys,1997,4788,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Canada,1,0.46382873749829095,0.3631549113806876
5706,4849135.111699825,94,Eliminators,2016,3150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.43256963496190093,0.34249215729190124
5707,6184739.821217958,100,Thirteen,2003,76702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,2.0471869931138613,0.6412588330542919
5708,5535701.228330465,99,The Lookout,2007,55791,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.8995189763967506,1.0166063647747132
5709,9824515.632993793,102,Sunset,1988,7727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"USA, Italy",2,2.9828262426150376,0.30247504663227526
5710,6221827.057229782,106,Touching the Void,2003,32387,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,2.1574042662266453,0.4339400256873678
5711,10178136.783238413,103,Made in Heaven,1987,7207,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.3123832375419107,1.1544513249048138
5712,19858935.462354828,110,Away from Her,2006,21450,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, UK, USA",3,1.3788293392151993,1.069012968783869
5713,7581725.365563349,88,Welcome to the Dollhouse,1995,32647,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.349814678571459,1.906221658867071
5714,3024801.6080351523,126,Snowpiercer,2013,227710,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"South Korea, Czech Republic",2,1.3320186521979365,0.7558967684271449
5715,8829363.302632224,90,Graffiti Bridge,1990,5476,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,USA,1,0.6366789493576621,0.2715974571644134
5716,11099718.54587319,105,Making the Grade,1984,5898,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.7712977893564807,0.3463564417315557
5717,9292560.143856872,98,The Mighty Quinn,1989,8010,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9968868336091122,0.3909756180947884
5718,6913254.144962923,112,Mumford,1999,10993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.980507863323618,2.3622439481474706
5719,7064058.6023264015,111,Dangerous Beauty,1998,16996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.8179485998743051,0.383031386423323
5720,10118928.868565833,91,Death Before Dishonor,1987,5032,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.41497596117744706,0.33058333832616515
5721,6476609.952436392,112,Italian for Beginners,2000,14559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Denmark, Sweden",2,2.164508786908177,0.4119463225133467
5722,5288435.030756316,90,Miss March,2009,20982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.23782323680139836,0.197634060688429
5723,5410923.237122688,118,Talk to Me,2007,10512,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,USA,1,1.4508354353918367,0.6047054143931925
5724,8413720.28374807,96,Mediterraneo,1991,15751,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Italy,1,0.9493036225658711,0.6383352363454085
5725,7138279.970824295,108,McHale's Navy,1997,8844,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5407334631680532,0.1924111325658566
5726,4353406.733365295,105,The Book of Henry,2017,17329,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.1620660621438001,0.2984446400167114
5727,11407639.90472346,109,Curse of the Pink Panther,1983,9805,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"UK, USA",2,2.9828262426150376,1.9666017212288789
5728,5999883.943690153,106,Mindhunters,2004,56024,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Netherlands, UK, Finland, USA",4,2.880995336745542,0.807608455209099
5729,8075300.84891607,102,Bob Roberts,1992,16046,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,1.3120683401602344,0.7097263740221251
5730,4176089.2103210283,102,Tortilla Soup,2001,6199,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.8060966880391323,0.37651195649511243
5731,10862446.903508116,93,Joy of Sex,1984,5362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.715803941453557,0.603794538233311
5732,5018447.760863484,130,Anonymous,2011,38292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, Germany, USA",3,2.5150393435456615,0.9403844555667339
5733,12392838.532343488,87,All Night Long,1981,6645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.399372325277228,1.1111292938163846
5734,5117962.616484274,119,Bright Star,2009,24672,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, Australia, France",3,2.3180686606219907,0.9719977595377349
5735,4972812.45976412,119,Flash of Genius,2008,16666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, USA",2,0.4749528321775495,0.6523930930949916
5736,5148408.407838726,104,The Company Men,2010,41415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.149035721052837,0.3833987476653208
5737,4500665.936988722,116,The Railway Man,2013,34315,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Switzerland, UK, Australia",3,1.111898132713972,1.7132464072369429
5738,5746958.5191205125,106,Spartan,2004,29784,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA",2,3.2126386984886115,3.54070404320668
5739,5141024.236688736,96,2 Days in Paris,2007,30192,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"France, Germany",2,1.1671866265763764,0.9332171022916971
5740,6039359.395283214,127,Beyond Borders,2003,26750,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, USA",2,2.886306402400058,0.573278547424407
5741,7130482.62689984,94,Ed,1996,10868,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.1560470554919774,0.1271134669119433
5742,6139550.712928077,95,The Adventures of Pluto Nash,2002,24454,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Australia",2,1.658838158691722,0.47438552537057244
5743,4978278.508546782,94,"Food, Inc.",2008,48243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.3896078482524146,0.7737222466218578
5744,4655988.818747083,92,Don't Think Twice,2016,14656,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9615719629471811,0.7433940051981952
5745,4704778.847889444,108,Dear White People,2014,23543,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.5219359628482715,0.4000066569105404
5746,6675799.066108663,96,Simply Irresistible,1999,15122,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, USA",2,0.30333532940002533,0.24977732876862338
5747,5443974.500845468,145,Black Book,2006,68390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Netherlands, Germany, UK, Belgium",4,2.338001881448508,0.40801231289647477
5748,10681139.29612701,95,The Company of Wolves,1984,17450,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UK,1,3.63685877934475,0.3804631488612782
5749,9377738.738100735,86,Pumpkinhead,1988,21559,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4604739652665131,0.36096675313276055
5750,10671352.03859568,110,Mrs. Soffel,1984,7485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.3452014254544875,1.4150538897840805
5751,4910682.437153496,100,Seven Days in Utopia,2011,3676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.3512473175437135,0.28562393411294207
5752,6881228.376073478,103,A Life Less Ordinary,1997,35454,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,2.902977564952648,1.0721455848442003
5753,6235652.779536568,85,On the Line,2001,6236,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.6295207305918952,0.4438572566821661
5754,5140683.704991108,90,Solitary Man,2009,15899,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.7625424334046738,1.0638323413403667
5755,7025720.942422207,110,Bogus,1996,8696,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.225972975007496,0.5670859157764983
5756,6758342.542842696,93,Meet the Deedles,1998,5240,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4766765935190935,0.2407578926471671
5757,7428523.092419105,96,Brainscan,1994,12791,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Canada, USA, UK",3,1.2917026379889356,0.31129735943973563
5758,10226303.083915217,103,The Mean Season,1985,7725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.1960146559423428,0.8749104058314832
5759,7609241.291425884,84,Mr. Nanny,1993,11734,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7858116905702115,0.46255818014932143
5760,8865236.638946304,95,Lisa,1989,5216,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.2585445235391854,0.5506196952783029
5761,4343227.0,112,Gotti,2018,6524,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, USA",2,0.2581548460745537,0.21421955684146984
5762,3798310.99151331,87,The Tao of Steve,2000,9582,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.5113947078887112,0.39346296679695153
5763,5379856.544935488,90,Keeping Up with the Steins,2006,4576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.8048061656433743,0.31712902343872323
5764,7390845.31736598,79,PCU,1994,14637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.6679111941106917,0.4555702947919868
5765,5591922.703008957,94,Mortuary,2005,6804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,1.976505900148146,0.5729281245113493
5766,8006624.4557712125,104,Hear My Song,1991,5123,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Ireland, UK",2,1.948195510149233,0.7016125603857978
5767,5000848.696854468,109,Inside Job,2010,65213,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.444545070861683,0.8097923131529904
5768,13224219.31380999,95,Melvin and Howard,1980,9124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.076087898827043,1.0042859726769546
5769,10930965.66528536,91,Trenchcoat,1983,5333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.4238247417666679,0.8719173614828674
5770,10920081.1379,96,Yellowbeard,1983,11584,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Mexico",2,1.00658190081624,0.637077205825876
5771,5384308.7974403715,101,Catch a Fire,2006,11384,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK, South Africa, USA",4,3.227421653465386,0.9156608363928919
5772,8766085.987474805,107,Listen to Me,1989,4973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.6970293766682679,0.8748908866914177
5773,5444529.80533812,118,Goal! The Dream Begins,2005,57876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"USA, UK",2,0.881493472570612,0.345423717530821
5774,9522211.200950699,95,Best Seller,1987,8410,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.2917026379889356,1.4814732126477654
5775,5521882.794203239,104,Glitter,2001,22931,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.8319799963376365,0.09615836846872874
5776,4772053.936087435,83,"Jeff, Who Lives at Home",2011,60375,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.5227369409112335,0.953253886196737
5777,8249484.118624898,104,Lambada,1990,4856,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.6645176632681844,0.29612513383990124
5778,7064555.610730134,98,Four Rooms,1995,91201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.1279000589402883,0.9070192037688214
5779,3723373.3170235325,91,45 Years,2015,27335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,1.0086620523536511,0.7722810871025655
5780,5969488.19967531,102,Men with Brooms,2002,6189,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Canada,1,0.7882436501443811,0.631435667097215
5781,4066340.3264326137,133,Before Night Falls,2000,24990,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.2496325130301917,0.4095912768841392
5782,4592837.4497460015,104,The Lunchbox,2013,41716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"India, France, Germany, USA, Canada",5,0.9427564974735856,0.42800562609764303
5783,2660477.3840994365,107,Greenberg,2010,34278,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.680140294311682,0.6748062847154757
5784,7016302.584882525,102,Antonia's Line,1995,10645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands, Belgium, UK, France",4,0.8769202167053082,0.3855794287920997
5785,11376848.157145698,110,Left Behind,2014,31958,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"USA, Canada",2,0.15068306738733264,0.122271843645241
5786,7204822.184431762,103,Exotica,1994,19648,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,2.7733588580370387,1.6362063945051344
5787,10713346.225083284,96,The Keep,1983,14533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,3.292830660669369,0.3040743839295481
5788,8152180.304082625,101,China Cry: A True Story,1990,4383,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4749119042780585,0.37033525024378416
5789,4439429.7042426765,98,A Hologram for the King,2016,34057,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, France, Germany, Mexico, USA",5,2.394252599264041,0.6784165002943712
5790,4325436.630363086,119,Stronger,2017,29123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.037624633298433,0.4127278108430488
5791,9900646.715829045,105,That's Dancing!,1985,5442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,0.9166472513321531,0.7147371002630055
5792,4435619.956767467,97,Swiss Army Man,2016,85726,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Sweden",2,0.49806014701692297,0.38509774181878786
5793,4483101.137922427,111,The Water Diviner,2014,65387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Australia, USA",2,0.4708133036273515,0.3676885730197056
5794,8964875.96788224,105,Red Scorpion,1988,11655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Africa, USA, Namibia",3,0.8990191360665668,0.27905489950209544
5795,6754564.991370142,93,To Gillian on Her 37th Birthday,1996,7443,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.7827971658491635,0.30135181788137644
5796,4169792.976294456,140,Dancer in the Dark,2000,93232,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Denmark, Germany, Netherlands, Italy, USA, UK, France, Sweden, Finland, Iceland, Norway",11,2.169398678550714,1.89844458871572
5797,5419841.047500645,100,A Day Without a Mexican,2004,4862,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Mexico, Spain",3,0.312221074768459,0.25656623784039967
5798,945220.0840330892,92,Goon,2011,79499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"USA, Canada",2,1.1668636672039363,0.39180681029945524
5799,4852545.2927369205,97,Witless Protection,2008,7136,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.17659824920537454,0.3769781973184749
5800,5773588.35957804,109,Mostly Martha,2001,9701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, Italy, Austria, Switzerland",4,0.5452755208284721,0.41428556564772334
5801,4788542.789820686,96,Good Hair,2009,6423,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5388424158129217,0.41037806708487073
5802,6301323.589640343,92,Idle Hands,1999,39179,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.5850811742940315,0.2820159424628435
5803,9723866.666996753,162,Ran,1985,100581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, France",2,1.4673064850667126,0.825771770317843
5804,8001561.027399938,100,Heart Condition,1990,6719,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.34394252113116786,0.2802770098196285
5805,9693296.706432333,94,My Science Project,1985,9347,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.34796183333611186,0.6101565326725
5806,10016961.204793423,103,Godzilla 1985,1984,9866,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Japan,1,0.38402745178949704,0.30911837730816993
5807,6625353.4318129625,114,Kama Sutra: A Tale of Love,1996,12267,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"USA, India, UK, Japan, Germany",5,2.9720205331193035,0.33320409481301466
5808,63897274.18199733,102,Casablanca,1942,470529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,USA,1,0.6162775110569791,0.7099060074810916
5809,6371063.415204228,93,Kissing a Fool,1998,7391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.6948471412470272,0.3134592102093209
5810,1349259.0924,101,The Raid: Redemption,2011,171659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Indonesia, France, USA",3,0.980241415746558,0.755015941620913
5811,7182966.3508237135,115,This Boy's Life,1993,44848,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.314702050279213,0.3918068102994553
5812,7384059.84104943,100,Man Trouble,1992,6330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Italy",2,1.3701892556401418,0.26391445459534946
5813,8334488.554225229,101,Tie Me Up! Tie Me Down!,1989,24921,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spain,1,4.029073764541,3.1444572781126054
5814,4626509.964316805,110,Bottle Shock,2008,14955,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.4382516374122052,0.7940072794383968
5815,4206627.14377797,96,The Hero,2017,6053,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.9097659121597281,0.7108795363252067
5816,7566221.15856147,107,Impromptu,1991,7923,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"UK, France",2,0.7904849647522272,0.6843434852896064
5817,6419288.438939357,105,Meet Wally Sparks,1997,5803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, USA",2,0.3521785022009411,0.5526709336522748
5818,5032542.826916892,110,Enron: The Smartest Guys in the Room,2005,16599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.5827328241821306,2.283248409963609
5819,4296348.439499998,86,Frances Ha,2012,58446,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Brazil",2,2.680140294311682,1.9706637509205822
5820,5351714.422934824,107,Secretary,2002,77960,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.119702213502251,1.1283455133934246
5821,7316518.5422784835,101,Peter's Friends,1992,13016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,2.7481625264926826,0.3804631488612782
5822,4248526.659282444,115,The Anniversary Party,2001,10124,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.45546326253594094,0.6748062847154757
5823,4677768.908048136,87,Please Give,2010,11592,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.3276104386743577,1.239354166101946
5824,7266454.766904333,96,Passed Away,1992,4726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7112374034610065,1.565368025391883
5825,4299966.5270165205,95,Irrational Man,2015,48619,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.481680465876043,5.620874912276921
5826,4878714.076,135,I'm Not There,2007,54702,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Germany, Canada, USA",3,1.9002198025222246,0.398382650710469
5827,4287764.567895397,107,My Old Lady,2014,8245,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, France, USA",3,0.45122785465369436,0.6447035752865741
5828,7763160.489499344,136,Mountains of the Moon,1990,7024,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,1.3701892556401418,0.4647625902429424
5829,4415095.10385656,86,Safety Not Guaranteed,2012,110741,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.1620660621438001,0.8929914392430619
5830,7760942.882080178,97,Short Time,1990,5766,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.6954512978692076,0.3208956447691492
5831,5177465.387461773,95,King's Ransom,2005,5231,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.20514193984960777,0.38569497254683227
5832,9248068.20123225,127,Tai-Pan,1986,5877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.3635161104192067,0.9543768067593397
