,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W,score_of_A
7229,1405297.83069824,97,War Party,1988,4765,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.15197380302144906,0.06228304058808651,0.2483907778855618
7230,1058914.673494496,121,SubUrbia,1996,11002,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.8802136007940801,0.021590321330543536,0.37084370916313913
7231,449753.0308,105,Terri,2011,10049,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.08948170190696178,0.02285681432482107,1.0453496769765953
7232,1254509.018,92,Another Gay Movie,2006,10024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.028317972630295497,0.01665981858143626,0.13127489419322017
7233,708061.08342882,93,Parkland,2013,14360,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.07783202703304376,0.06948888585237456,1.2165605357565024
7234,260032.566462669,110,Japanese Story,2003,7932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Australia,1,0.039709148698243164,0.02223423167982325,1.0145698568401025
7235,657683.4337213141,107,Saraband,2003,8267,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sweden, Denmark, Norway, Italy, Finland, Germany, Austria",7,0.15327360358103867,0.10900737958106094,0.5835451850865886
7236,689226.000215796,95,Frank,2014,68468,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"UK, Ireland",2,0.14769925692478855,0.04626173814561049,0.4514642936907927
7237,1378230.6812574721,102,Da,1988,4633,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03760830663672863,0.04681717534957921,1.0779497136790723
7238,831066.465634902,97,Into the Sun,2005,8281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Japan",2,0.03204436628534767,0.018571211866400126,0.862348226693757
7239,706202.9109064698,115,Holy Motors,2012,36401,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Germany",2,0.09242430378130062,0.050259131270746056,0.6937454402831619
7240,649523.9436876931,96,City of Gold,2015,1187,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04294774632750695,0.023687107275402037,0.14634734351094536
7241,777444.09539979,97,Dust to Glory,2005,2719,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.13320318090920047,0.07283023815145219,0.5064818507640195
7242,12786.629631182002,91,The Monster,2016,12177,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.07632300215340684,0.042933453556750184,0.3989253319723247
7243,4405391.360661625,135,The Wild Bunch,1969,77098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,0.12325853851282917,0.041312676011562584,0.7362841824970738
7244,937314.022364127,99,Dinner Rush,2000,7099,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.08223521832158517,0.024133859898511932,0.6663576991933297
7245,732151.507213752,115,We Are Family,2010,3594,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"India, Australia",2,0.03462511106060637,0.06795806102640073,0.9620834606049872
7246,910994.6242836672,94,Blow Dry,2001,9763,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, UK, Germany",3,0.061331033653906235,0.17722221268396307,1.643820831573027
7247,610414.59686569,114,The Stoning of Soraya M.,2008,17956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.07446778853414836,0.021939816606301375,0.8213424035825012
7248,1182999.85754479,88,Dice Rules,1991,4357,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.027742102587879867,0.01635600359266375,0.3861840266135521
7249,1771707.982080712,107,One from the Heart,1981,9688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,USA,1,0.6730983418528113,0.06282193519276384,1.6522647440015668
7250,620779.7573242979,86,The Virginity Hit,2010,4788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.06780919825632864,0.015532285672670338,0.09084426510669302
7251,547694.199599912,104,Fugitive Pieces,2007,3580,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Greece, Canada",2,0.08378174809652025,0.0219892095288046,0.15823455461613412
7252,964601.5032999602,98,My Life So Far,1999,5303,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.16320861035226525,0.021365592080386773,1.4902075514984017
7253,964208.4511786379,100,Goya in Bordeaux,1999,4153,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Spain, Italy",2,0.2871469391880773,0.12551887488037025,0.2805984846558703
7254,710525.459970725,88,The Last Lions,2011,4723,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Botswana",2,0.06342922525446357,0.028409940686486675,0.8371331593510336
7255,550813.9025,96,2 Days in New York,2012,13941,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"France, Germany, Belgium",3,0.1250581399856279,0.06909876022522217,1.2214624333753867
7256,101295.17510620801,105,The Assassin,2015,14035,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Taiwan, China, Hong Kong, France",4,0.08925720922055858,0.04974214923017064,0.6084921078767933
7257,570966.3786812582,99,"The Prize Winner of Defiance, Ohio",2005,7679,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03831033142562518,0.021590321330543536,3.69637052829538
7258,492652.56862096896,96,Amreeka,2009,4479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, United Arab Emirates, Canada, Kuwait, Jordan",5,0.04263976041082437,0.023551125636325124,0.6949357185063734
7259,618766.352966573,148,Red Cliff,2008,42018,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"China, Hong Kong, Japan, Taiwan, South Korea",5,0.2624103251633775,0.02391171579048515,1.0533739998775928
7260,919598.038784964,88,Taxi 2,2000,48865,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,0.1193891475333831,0.47925831274656766,0.8341038046940656
7261,1162080.59883689,102,Johnny Stecchino,1991,12362,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,1,0.12279705117378065,0.040385419153714366,0.5254118504334249
7262,986561.8176379064,85,The House of Yes,1997,10117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4050255967135221,0.020975140089490047,1.1948951647087493
7263,892408.1736233509,123,Son of the Bride,2001,15205,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Argentina, Spain",2,0.14011850839347173,0.023956339234964825,0.6604830336458505
7264,642764.522326589,89,The Only Living Boy in New York,2017,7666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.11846641695387701,0.1466154194946271,3.653715208764248
7265,983293.5382164142,122,Character,1997,12634,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Netherlands, Belgium",2,0.04290355843106394,0.023667624814821767,0.16979459209030073
7266,550789.7436811341,105,A Secret,2007,4326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,France,1,0.1861605488819928,0.07503217783086973,0.7065812528907318
7267,1332427.3678571521,100,Spike of Bensonhurst,1988,4561,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.034464034269362266,0.019764479590699678,0.4877330945328445
7268,1003700.9091695041,110,It's My Party,1996,5590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.30008565406704973,0.041379055628553804,0.6659762382362253
7269,589453.8605,124,Ajami,2009,6751,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Israel",2,0.045074629121905865,0.024614278261449424,0.15324065373764365
7270,1100.2424243760001,89,Range 15,2016,4930,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.033932430649798284,0.01950539234340051,1.9558987223521909
7271,1087327.440953424,94,Cronos,1993,26887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mexico,1,0.5024929562482552,0.21319206282263325,0.6697353337860574
7272,940154.875414338,104,Guinevere,1999,4907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.08247609869106819,0.022185483085956637,1.2391594206328425
7273,707344.6325999999,127,Agora,2009,61008,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Spain,1,0.2261866674651273,0.14518520626362552,1.5598280886169322
7274,707344.6325999999,128,Vincere,2009,6044,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Italy, France",2,0.14152142619784683,0.05043103984802295,0.3214628905518891
7275,37953.087755046,113,Foxtrot,2017,3899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Israel, Switzerland, Germany, France",4,0.09608292029777626,0.0518368745536654,0.4480081158388186
7276,618730.0,91,The Miseducation of Cameron Post,2018,2977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.04202047262455145,0.023276339837782524,0.5238324901841311
7277,6558920.30414177,93,The Third Man,1949,147257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,UK,1,0.048325485574101885,0.1901911011514187,0.40297164668677204
7278,752705.4108000002,113,I Served the King of England,2006,8487,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Czech Republic, Slovakia",2,0.04222740078720686,0.023368359765306383,0.2743999015431598
7279,715981.628565468,84,Howl,2010,13007,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.18654922293892692,0.021539846231424895,0.8922765325740146
7280,656054.40129244,100,The Bronze,2015,9115,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.031079459897777096,0.018085103233175606,0.7072571164112592
7281,550573.409728698,102,Finding Fanny,2014,6278,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.03661386124616003,0.020795296691165494,0.7665699162042834
7282,643744.923989616,87,Going Upriver: The Long War of John Kerry,2004,2824,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.043662229470720494,0.02400086474620459,0.1486663146430935
7283,1137437.82345037,100,Queens Logic,1991,5197,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.2620980467707588,0.018962914169235123,3.2234352637185943
7284,373371.473579236,93,Le Havre,2011,18627,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finland, France, Germany",3,0.14505177111783824,0.07798257021380403,0.41341370828985496
7285,1761726.0795,131,Everlasting Moments,2008,6189,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sweden, Denmark, Norway, Finland, Germany",5,0.13985506411162302,0.024309852933766488,0.3891125426951213
7286,1181179.7590532159,95,The Return of Superfly,1990,4182,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03323163737462923,0.01916122953299895,0.2024250707609823
7287,1407638.0237298391,83,Henry: Portrait of a Serial Killer,1986,31669,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.17960076199141914,0.02368710727540204,0.4947995218712363
7288,650411.863684872,87,Welcome to Me,2014,17363,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03809274739303065,0.02148923118670486,1.9786589569771278
7289,851390.9312277059,105,Below,2002,21619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.25381817153623937,0.020606267716470998,0.9595137403377083
7290,1395891.148155749,84,Modern Girls,1986,5629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03306674558599665,0.0906637570939499,1.036365004100209
7291,974710.6194088641,101,Love Serenade,1996,4380,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,1,0.04103773434130777,0.022836491289977032,0.5140461653796539
7292,396246.61813592695,90,Mean Creek,2004,30732,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.08348900125175515,0.04617911291214088,0.6697897073600879
7293,862073.06351936,102,The Holy Land,2001,2639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,1,0.03576602733769176,0.020391959852694857,0.18448358662691455
7294,1053970.521316713,102,The Advocate,1993,5198,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK",2,0.03902043875358448,0.021918484159441226,2.145549692002888
7295,949127.884341116,94,Orgazmo,1997,35393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Japan",2,0.08006137068552843,0.04464202427003745,0.26148264493604795
7296,1388049.1278805512,87,Knights of the City,1986,4620,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.03299615919490482,0.019044907992177697,0.3127294868003877
7297,1460058.3090000001,101,Code Name: Wild Geese,1984,5605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, West Germany",2,0.03346616388446052,0.01927674101778158,0.6387255675978073
7298,568692.483099741,114,Schultze Gets the Blues,2003,5544,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Germany,1,0.04002830882525849,0.022379724743630806,0.13683532723879652
7299,655362.7877057199,108,Blue Like Jazz,2012,3626,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.0712814061055731,0.018391767115111,0.12907418701915271
7300,899294.1481301881,106,Not One Less,1999,10043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,1,0.6558546119688549,0.02439728850710764,0.1516163721726973
7301,955394.5086562241,90,La Promesse,1996,9352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Belgium, France, Luxembourg, Tunisia",4,0.2573642260028993,0.02495685315889115,0.6112007950047501
7302,573832.417239081,88,Tarnation,2003,8085,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04467326075916339,0.024440868089616097,0.18641545930149866
7303,1364774.6209719658,88,Night of the Creeps,1986,22046,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.08350000062024102,0.06674823394978119,0.20685856323038165
7304,897102.7687356361,119,The Third Miracle,1999,5592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.3214371181053886,0.042368352068962264,0.12833680690505833
7305,866486.8035899998,207,Refugee,2000,4210,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,India,1,0.07406994321819083,0.041893611998370384,1.3877483351074782
7306,928645.1958548321,106,Prefontaine,1997,9380,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,USA,1,0.14743304378365743,0.05000395916241457,0.925903321346709
7307,787189.308999741,174,Khakee,2004,14616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,India,1,0.08201713280151077,0.0218391561807962,2.704873685299864
7308,863041.417079454,80,A Time for Drunken Horses,2000,8265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Iran,1,0.26077323401467345,0.10890686954822727,0.1499817216901265
7309,646887.9650018549,94,Thunderstruck,2012,4915,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.20791319362456184,0.01696683065729956,0.9233210276952277
7310,339674.429185866,112,Gloomy Sunday,1999,9159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, Hungary",2,0.042536855523623476,0.02350559165544597,0.2945544126771731
7311,857754.3789558541,90,The Opportunists,2000,3602,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.03576602733769176,0.020391959852694857,1.5383058440121995
7312,607651.0337438061,110,Gleason,2016,2265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.09436147826211476,0.025335762309462054,0.1586897765982998
7313,654474.988507275,119,W.E.,2011,12039,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,0.058711626936559416,0.034181120875819794,1.1379728297708018
7314,832457.8712706411,138,Forgive Me Father,2001,2475,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.03416420413019323,0.019618560465074222,0.17883611196180357
7315,670805.2469051641,101,All Good Things,2010,49426,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,USA,1,0.033117518616486034,0.019104899979484058,2.5817061232285994
7316,631495.340930892,136,Lootera,2013,13390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.13277338795990323,0.02163916304473306,0.7069147327635112
7317,605614.4805410791,107,"War, Inc.",2008,22165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.028831780339146785,0.01692893648969389,3.0731936386605714
7318,588506.030372099,123,Novitiate,2017,2472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04150091506703753,0.02304438576878172,0.5323746104062226
7319,812978.9244768331,104,Tibet: Cry of the Snow Lion,2002,2848,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04366222947072049,0.024000864746204588,2.6280170945378014
7320,589453.8605,95,The Maid,2009,6341,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chile, Mexico",2,0.0867595988000426,0.04767371372006614,0.15129028191841795
7321,979671.6510404472,93,Bar Girls,1994,3908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.029031805139737372,0.017033210341741642,0.12846178048485535
7322,611687.6181698451,103,Freeheld,2015,10528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.13271998057899953,0.1191257786867993,3.2008756532096556
7323,607469.119661567,95,A Tale of Love and Darkness,2015,3220,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"Israel, USA",2,0.036327318937785666,0.020659437703053302,1.0657092274437063
7324,664100.26292832,151,Yuvvraaj,2008,4692,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.07391064981313097,0.06563421312796422,1.3715037652856379
7325,592237.101082002,112,Tommy's Honour,2016,821,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,0.036327318937785666,0.020659437703053302,1.4929494444670364
7326,812424.4428575659,109,My First Mister,2001,7484,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, USA",2,0.036661823790381694,0.020817992110618227,0.8245989308648964
7327,373833.594818383,91,The Future,2011,8481,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, USA, France",3,0.08739069224770163,0.04802474919740355,0.2451756728476075
7328,252014.879115198,91,Touch of Pink,2004,5758,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Canada, UK",2,0.06834152763805482,0.018988180022841656,0.4514089558112933
7329,633813.334272323,128,Dum Maaro Dum,2011,4363,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,0.035987780559064174,0.020497849175494666,0.9707372740147031
7330,709312.4808704909,99,Poolhall Junkies,2002,11393,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,USA,1,0.032406726514128834,0.01875222622384675,1.0233258320900445
7331,1251303.3316804862,100,Steel Dawn,1987,8433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.06751018549821242,0.01916122953299895,0.7630839446958992
7332,136804.54733611998,107,Museum Hours,2012,2592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austria, USA",2,0.04396670680354058,0.024133859898511932,0.14965351858336687
7333,494803.860223182,103,When Marnie Was There,2014,23171,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,1,0.04396670680354057,0.02413385989851193,0.1857388297405872
7334,1041322.4609700001,96,Rich Girl,1991,4048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03621211414980599,0.020604684505111243,0.16153763320876144
7335,598857.665716512,109,Jimmy's Hall,2014,5627,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Ireland, France",3,0.7095926287688193,0.23966255012762755,0.13509320011763498
7336,649603.0125364021,107,Tamara Drewe,2010,20138,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,0.8756649361870117,0.02113091519384768,0.7945672693191692
7337,903034.6271385921,91,Bottle Rocket,1996,65742,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.42004066669284024,0.02309099717468425,1.9182344102136841
7338,928871.162410741,107,The Grass Harp,1995,6201,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.07480110071706407,0.04511089583050329,2.3533574196450067
7339,589261.491652074,112,A Little Chaos,2014,17884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,0.07858927150851923,0.06504129686017009,0.6110857279261455
7340,377373.530870256,127,The Attorney,2013,4336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,0.040662743800989186,0.02266740374429849,0.13890755996212067
7341,624218.977742782,70,The Greatest Miracle,2011,1181,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mexico,1,0.03228383418836307,0.018690929437155335,0.18781509302170685
7342,589389.663309706,105,Reprise,2006,10232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norway,1,0.14888042444795382,0.024089624462104886,0.29940535959462194
7343,547058.2291106579,103,American Violet,2008,3647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03938865562904653,0.07655304560531469,1.258611826273957
7344,638047.3197122009,100,Palindromes,2004,13231,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.32811772826135716,0.1754612611605042,0.18861706175885584
7345,572334.201670675,130,The Reluctant Fundamentalist,2012,13089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, UK, Qatar",3,0.4692752398462021,0.06707599566538892,2.166254262513566
7346,708610.5753190019,95,The Final Cut,2004,30983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"USA, Canada, Germany",3,0.031565871400052695,0.01833090164511178,2.344559246060377
7347,647142.5309194139,111,Ondine,2009,19790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Ireland, USA",2,0.6496142477753137,0.1503121265119505,1.0841898265199656
7348,755413.6466937059,108,All the Real Girls,2003,11784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.49630361259616207,0.12708584604180576,1.0283742032322802
7349,518242.53941140795,98,23 Blast,2014,2022,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.03252581296457462,0.018811533859977123,0.8025510331576783
7350,513873.0173149349,126,Vicky Donor,2012,34121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.08827739199568786,0.04843227365998956,0.170638466492512
7351,596062.8171839259,96,From Mexico with Love,2009,1747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.033932430649798284,0.01950539234340051,0.9223117746246446
7352,1221275.3636774882,85,Amazon Women on the Moon,1987,13499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1,0.45735894061833615,0.020476331701939247,0.15235570250752073
7353,864440.9969783381,88,Commandments,1997,4393,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.06487962873907079,0.07783553665154538,1.3820706670243896
7354,540744.815226302,102,We Have a Pope,2011,12637,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, France",2,0.08750123340821621,0.04807286925313591,0.5273349962307741
7355,1906818.6371610758,91,Beyond the Reef,1979,5654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.03275971155420838,0.018927761251651926,0.1469169935968973
